time,x,y,z,vx,vy,vz
1.570000000000000007e-01,-1.093796560981128568e-01,-1.099288424260513597e-01,9.821264971272301025e-01,-1.218932009434212205e+00,-1.225052167589284036e+00,1.094449642148614998e+01
1.580000000000000016e-01,-1.106030059058243087e-01,-1.111583345733225398e-01,9.931106528063823324e-01,-1.223349807711449966e+00,-1.229492147271181501e+00,1.098415567915227875e+01
1.590000000000000024e-01,-1.118307334322693469e-01,-1.123922264194958387e-01,1.004134107840011003e+00,-1.227727526445032025e+00,-1.233891846173305051e+00,1.102345503362867341e+01
1.600000000000000033e-01,-1.130627988180138571e-01,-1.136304779050061886e-01,1.015196504302534386e+00,-1.232065385744506303e+00,-1.238251485510354577e+00,1.106239646252339526e+01
1.610000000000000042e-01,-1.142991624256336908e-01,-1.148730491934131792e-01,1.026297486263033409e+00,-1.236363607619838323e+00,-1.242571288406989716e+00,1.110098196049912467e+01
1.620000000000000051e-01,-1.155397848415338213e-01,-1.161199006732293315e-01,1.037436699801576490e+00,-1.240622415900136888e+00,-1.246851479816146746e+00,1.113921353854311569e+01
1.630000000000000060e-01,-1.167846268776873003e-01,-1.173709929596677831e-01,1.048613793024823382e+00,-1.244842036153473108e+00,-1.251092286438455936e+00,1.117709322324698640e+01
1.640000000000000069e-01,-1.180336495732950963e-01,-1.186262868963105510e-01,1.059828416080919711e+00,-1.249022695607802103e+00,-1.255293936642765118e+00,1.121462305609641241e+01
1.650000000000000078e-01,-1.192868141963680934e-01,-1.198857435566983431e-01,1.071080221173690505e+00,-1.253164623072999806e+00,-1.259456660387786142e+00,1.125180509277085150e+01
1.660000000000000087e-01,-1.205440822452321092e-01,-1.211493242458432096e-01,1.082368862576143842e+00,-1.257268048864019550e+00,-1.263580689144864877e+00,1.128864140245333303e+01
1.670000000000000095e-01,-1.218054154499572939e-01,-1.224169905016651017e-01,1.093693996643294142e+00,-1.261333204725177737e+00,-1.267666255821887189e+00,1.132513406715038862e+01
1.680000000000000104e-01,-1.230707757737128649e-01,-1.236887040963534218e-01,1.105055281824316227e+00,-1.265360323755572836e+00,-1.271713594688322679e+00,1.136128518102217377e+01
1.690000000000000113e-01,-1.243401254140485135e-01,-1.249644270376548405e-01,1.116452378674039014e+00,-1.269349640335646345e+00,-1.275722941301418389e+00,1.139709684972285686e+01
1.700000000000000122e-01,-1.256134268041033952e-01,-1.262441215700883801e-01,1.127884949863790176e+00,-1.273301390054886184e+00,-1.279694532433537590e+00,1.143257118975127185e+01
1.710000000000000131e-01,-1.268906426137440813e-01,-1.275277501760890275e-01,1.139352660191602196e+00,-1.277215809640681154e+00,-1.283628606000657868e+00,1.146771032781190947e+01
1.720000000000000140e-01,-1.281717357506323984e-01,-1.288152755770810565e-01,1.150855176591788487e+00,-1.281093136888326045e+00,-1.287525400992025171e+00,1.150251640018626809e+01
1.730000000000000149e-01,-1.294566693612245745e-01,-1.301066607344820159e-01,1.162392168143903115e+00,-1.284933610592179809e+00,-1.291385157400965156e+00,1.153699155211454830e+01
1.740000000000000158e-01,-1.307454068317025486e-01,-1.314018688506388699e-01,1.173963306081090785e+00,-1.288737470477979929e+00,-1.295208116156858713e+00,1.157113793718774986e+01
1.750000000000000167e-01,-1.320379117888388631e-01,-1.327008633696971363e-01,1.185568263797840860e+00,-1.292504957136313415e+00,-1.298994519058278563e+00,1.160495771675015675e+01
1.759999999999999898e-01,-1.333341481007961071e-01,-1.340036079784044376e-01,1.197206716857153186e+00,-1.296236311957245313e+00,-1.302744608707289364e+00,1.163845305931223351e+01
1.769999999999999907e-01,-1.346340798778622172e-01,-1.353100666068493552e-01,1.208878342997127042e+00,-1.299931777066101857e+00,-1.306458628444909342e+00,1.167162613997388831e+01
1.779999999999999916e-01,-1.359376714731226343e-01,-1.366202034291370826e-01,1.220582822136985213e+00,-1.303591595260408686e+00,-1.310136822287730318e+00,1.170447913985811539e+01
1.789999999999999925e-01,-1.372448874830706211e-01,-1.379339828640027965e-01,1.232319836382540279e+00,-1.307216009947983704e+00,-1.313779434865701035e+00,1.173701424555502726e+01
1.799999999999999933e-01,-1.385556927481567946e-01,-1.392513695753638536e-01,1.244089070031116462e+00,-1.310805265086178339e+00,-1.317386711361062890e+00,1.176923364857618992e+01
1.809999999999999942e-01,-1.398700523532790674e-01,-1.405723284728122857e-01,1.255890209575935890e+00,-1.314359605122270791e+00,-1.320958897448444080e+00,1.180113954481932126e+01
1.819999999999999951e-01,-1.411879316282140528e-01,-1.418968247120483972e-01,1.267722943709979067e+00,-1.317879274934998124e+00,-1.324496239236097717e+00,1.183273413404322127e+01
1.829999999999999960e-01,-1.425092961479912934e-01,-1.432248236952566867e-01,1.279586963329331972e+00,-1.321364519777233903e+00,-1.327998983208291905e+00,1.186401961935298921e+01
1.839999999999999969e-01,-1.438341117332110897e-01,-1.445562910714255356e-01,1.291481961536027345e+00,-1.324815585219798475e+00,-1.331467376168838257e+00,1.189499820669542629e+01
1.849999999999999978e-01,-1.451623444503074845e-01,-1.458911927366113026e-01,1.303407633640391916e+00,-1.328232717096400783e+00,-1.334901665185756592e+00,1.192567210436460812e+01
1.859999999999999987e-01,-1.464939606117571791e-01,-1.472294948341483778e-01,1.315363677162909362e+00,-1.331616161449705515e+00,-1.338302097537071855e+00,1.195604352251755564e+01
1.869999999999999996e-01,-1.478289267762356862e-01,-1.485711637548061126e-01,1.327349791835609416e+00,-1.334966164478520012e+00,-1.341668920657735242e+00,1.198611467269997810e+01
1.880000000000000004e-01,-1.491672097487217741e-01,-1.499161661368937637e-01,1.339365679602991355e+00,-1.338282972486090294e+00,-1.345002382087661541e+00,1.201588776738198661e+01
1.890000000000000013e-01,-1.505087765805512845e-01,-1.512644688663146442e-01,1.351411044622495172e+00,-1.341566831829507533e+00,-1.348302729420880697e+00,1.204536501950376959e+01
1.900000000000000022e-01,-1.518535945694214906e-01,-1.526160390765704256e-01,1.363485593264526230e+00,-1.344817988870210757e+00,-1.351570210255792270e+00,1.207454864203113409e+01
1.910000000000000031e-01,-1.532016312593470764e-01,-1.539708441487169510e-01,1.375589034112047138e+00,-1.348036689925579124e+00,-1.354805072146515021e+00,1.210344084752082416e+01
1.920000000000000040e-01,-1.545528544405686822e-01,-1.553288517112722811e-01,1.387721077959742644e+00,-1.351223181221608449e+00,-1.358007562555325398e+00,1.213204384769558786e+01
1.930000000000000049e-01,-1.559072321494153479e-01,-1.566900296400784431e-01,1.399881437812771523e+00,-1.354377708846661088e+00,-1.361177928806175608e+00,1.216035985302889344e+01
1.940000000000000058e-01,-1.572647326681216318e-01,-1.580543460581177173e-01,1.412069828885110789e+00,-1.357500518706282966e+00,-1.364316418039282608e+00,1.218839107233921126e+01
1.950000000000000067e-01,-1.586253245246007082e-01,-1.594217693352844856e-01,1.424285968597504670e+00,-1.360591856479073325e+00,-1.367423277166778472e+00,1.221613971239379204e+01
1.960000000000000075e-01,-1.599889764921743063e-01,-1.607922680881138933e-01,1.436529576575026557e+00,-1.363651967573605850e+00,-1.370498752829413025e+00,1.224360797752184737e+01
1.970000000000000084e-01,-1.613556575892606815e-01,-1.621658111794681834e-01,1.448800374644263700e+00,-1.366681097086384522e+00,-1.373543091354299861e+00,1.227079806923705974e+01
1.980000000000000093e-01,-1.627253370790215092e-01,-1.635423677181818691e-01,1.461098086830133091e+00,-1.369679489760826874e+00,-1.376556538713693101e+00,1.229771218586930637e+01
1.990000000000000102e-01,-1.640979844689687828e-01,-1.649219070586666613e-01,1.473422439352338742e+00,-1.372647389947265761e+00,-1.379539340484788879e+00,1.232435252220554567e+01
2.000000000000000111e-01,-1.654735695105327420e-01,-1.663043988004772045e-01,1.485773160621478572e+00,-1.375585041563957445e+00,-1.382491741810536912e+00,1.235072126913972923e+01
2.010000000000000120e-01,-1.668520621985918329e-01,-1.676898127878386491e-01,1.498149981234810246e+00,-1.378492688059085980e+00,-1.385413987361454824e+00,1.237682061333167205e+01
2.020000000000000129e-01,-1.682334327709655852e-01,-1.690781191091370872e-01,1.510552633971685044e+00,-1.381370572373752603e+00,-1.388306321298431234e+00,1.240265273687477787e+01
2.030000000000000138e-01,-1.696176517078715196e-01,-1.704692880963736001e-01,1.522980853788657551e+00,-1.384218936905938779e+00,-1.391168987236508281e+00,1.242821981697250244e+01
2.040000000000000147e-01,-1.710046897313469427e-01,-1.718632903245832233e-01,1.535434377814280937e+00,-1.387038023475434256e+00,-1.394002228209633154e+00,1.245352402562349248e+01
2.050000000000000155e-01,-1.723945178046366600e-01,-1.732600966112195773e-01,1.547912945343596247e+00,-1.389828073289716137e+00,-1.396806286636365746e+00,1.247856752931525648e+01
2.060000000000000164e-01,-1.737871071315474358e-01,-1.746596780155061091e-01,1.560416297832322607e+00,-1.392589326910766312e+00,-1.399581404286529995e+00,1.250335248872628569e+01
2.070000000000000173e-01,-1.751824291557702584e-01,-1.760620058377549146e-01,1.572944178890759215e+00,-1.395322024222819257e+00,-1.402327822248799816e+00,1.252788105843651500e+01
2.080000000000000182e-01,-1.765804555601712955e-01,-1.774670516186541147e-01,1.585496334277405328e+00,-1.398026404401027101e+00,-1.405045780899206287e+00,1.255215538664602981e+01
2.089999999999999913e-01,-1.779811582660523195e-01,-1.788747871385246713e-01,1.598072511892307146e+00,-1.400702705881027521e+00,-1.407735519870552787e+00,1.257617761490188180e+01
2.099999999999999922e-01,-1.793845094323817113e-01,-1.802851844165473949e-01,1.610672461770140007e+00,-1.403351166329403821e+00,-1.410397278022727185e+00,1.259994987783292508e+01
2.109999999999999931e-01,-1.807904814549967376e-01,-1.816982157099613082e-01,1.623295936073032575e+00,-1.405972022615028960e+00,-1.413031293413901768e+00,1.262347430289258554e+01
2.119999999999999940e-01,-1.821990469657780165e-01,-1.831138535132339207e-01,1.635942689083141888e+00,-1.408565510781274677e+00,-1.415637803272602691e+00,1.264675301010939990e+01
2.129999999999999949e-01,-1.836101788317970884e-01,-1.845320705572045528e-01,1.648612477194987047e+00,-1.411131866019077474e+00,-1.418217043970640967e+00,1.266978811184526421e+01
2.139999999999999958e-01,-1.850238501544379521e-01,-1.859528398082014589e-01,1.661305058907548204e+00,-1.413671322640849937e+00,-1.420769250996892996e+00,1.269258171256126211e+01
2.149999999999999967e-01,-1.864400342684931766e-01,-1.873761344671333595e-01,1.674020194816139062e+00,-1.416184114055220045e+00,-1.423294658931911982e+00,1.271513590859093057e+01
2.159999999999999976e-01,-1.878587047412357824e-01,-1.888019279685567153e-01,1.686757647604059995e+00,-1.418670472742591837e+00,-1.425793501423367360e+00,1.273745278792092073e+01
2.169999999999999984e-01,-1.892798353714673087e-01,-1.902301939797190200e-01,1.699517182034038898e+00,-1.421130630231513869e+00,-1.428266011162293569e+00,1.275953442997888843e+01
2.179999999999999993e-01,-1.907034001885431485e-01,-1.916609063995791395e-01,1.712298564939467305e+00,-1.423564817075836153e+00,-1.430712419860132645e+00,1.278138290542849376e+01
2.190000000000000002e-01,-1.921293734513757900e-01,-1.930940393578056968e-01,1.725101565215438670e+00,-1.425973262832654465e+00,-1.433132958226567721e+00,1.280300027597144563e+01
2.200000000000000011e-01,-1.935577296474167985e-01,-1.945295672137538345e-01,1.737925953809595025e+00,-1.428356196041018711e+00,-1.435527855948125042e+00,1.282438859415643861e+01
2.210000000000000020e-01,-1.949884434916182019e-01,-1.959674645554213834e-01,1.750771503712790000e+00,-1.430713844201402685e+00,-1.437897341667539131e+00,1.284554990319489853e+01
2.220000000000000029e-01,-1.964214899253741153e-01,-1.974077061983852410e-01,1.763637989949573326e+00,-1.433046433755910565e+00,-1.440241642963862034e+00,1.286648623678337167e+01
2.230000000000000038e-01,-1.978568441154433255e-01,-1.988502671847185432e-01,1.776525189568505914e+00,-1.435354190069221936e+00,-1.442560986333310646e+00,1.288719961893252552e+01
2.240000000000000047e-01,-1.992944814528535835e-01,-2.002951227818893787e-01,1.789432881632308403e+00,-1.437637337410251126e+00,-1.444855597170835448e+00,1.290769206380258360e+01
2.250000000000000056e-01,-2.007343775517881068e-01,-2.017422484816417672e-01,1.802360847207853611e+00,-1.439896098934514423e+00,-1.447125699752398242e+00,1.292796557554510350e+01
2.260000000000000064e-01,-2.021765082484552889e-01,-2.031916199988597072e-01,1.815308869356004662e+00,-1.442130696667190959e+00,-1.449371517217948435e+00,1.294802214815099362e+01
2.270000000000000073e-01,-2.036208495999421442e-01,-2.046432132704147921e-01,1.828276733121309228e+00,-1.444341351486865266e+00,-1.451593271555084108e+00,1.296786376530465112e+01
2.280000000000000082e-01,-2.050673778830520710e-01,-2.060970044539981727e-01,1.841264225521553444e+00,-1.446528283109939750e+00,-1.453791183583385438e+00,1.298749240024410945e+01
2.290000000000000091e-01,-2.065160695931277657e-01,-2.075529699269375861e-01,1.854271135537180593e+00,-1.448691710075702632e+00,-1.455965472939408922e+00,1.300691001562708493e+01
2.300000000000000100e-01,-2.079669014428598139e-01,-2.090110862849999251e-01,1.867297254100583448e+00,-1.450831849732041823e+00,-1.458116358062327977e+00,1.302611856340280916e+01
2.310000000000000109e-01,-2.094198503610815998e-01,-2.104713303411801517e-01,1.880342374085272938e+00,-1.452948918221792729e+00,-1.460244056180213912e+00,1.304511998468957579e+01
2.320000000000000118e-01,-2.108748934915513074e-01,-2.119336791244770812e-01,1.893406290294930683e+00,-1.455043130469702461e+00,-1.462348783296933741e+00,1.306391620965779943e+01
2.330000000000000127e-01,-2.123320081917213220e-01,-2.133981098786567610e-01,1.906488799452349392e+00,-1.457114700170009325e+00,-1.464430754179666616e+00,1.308250915741861142e+01
2.340000000000000135e-01,-2.137911720314959463e-01,-2.148646000610037743e-01,1.919589700188267134e+00,-1.459163839774611615e+00,-1.466490182347014892e+00,1.310090073591775450e+01
2.350000000000000144e-01,-2.152523627919777638e-01,-2.163331273410614708e-01,1.932708793030101901e+00,-1.461190760481828166e+00,-1.468527280057706497e+00,1.311909284183477986e+01
2.360000000000000153e-01,-2.167155584642034838e-01,-2.178036695993613436e-01,1.945845880390589144e+00,-1.463195672225726884e+00,-1.470542258299871508e+00,1.313708736048735126e+01
2.370000000000000162e-01,-2.181807372478695162e-01,-2.192762049261422208e-01,1.959000766556329820e+00,-1.465178783666018614e+00,-1.472535326780883835e+00,1.315488616574062064e+01
2.380000000000000171e-01,-2.196478775500480263e-01,-2.207507116200599639e-01,1.972173257676251401e+00,-1.467140302178497890e+00,-1.474506693917755351e+00,1.317249111992152422e+01
2.390000000000000180e-01,-2.211169579838940524e-01,-2.222271681868880355e-01,1.985363161749989391e+00,-1.469080433846025047e+00,-1.476456566828071360e+00,1.318990407373793161e+01
2.399999999999999911e-01,-2.225879573673440748e-01,-2.237055533382094896e-01,1.998570288616191792e+00,-1.470999383450033227e+00,-1.478385151321455870e+00,1.320712686620250942e+01
2.409999999999999920e-01,-2.240608547218066182e-01,-2.251858459901010523e-01,2.011794449940753182e+00,-1.472897354462553876e+00,-1.480292651891556899e+00,1.322416132456124416e+01
2.419999999999999929e-01,-2.255356292708453614e-01,-2.266680252618095970e-01,2.025035459204979738e+00,-1.474774549038745386e+00,-1.482179271708537360e+00,1.324100926422648250e+01
2.429999999999999938e-01,-2.270122604388552789e-01,-2.281520704744216532e-01,2.038293131693694082e+00,-1.476631168009916006e+00,-1.484045212612062903e+00,1.325767248871440351e+01
2.439999999999999947e-01,-2.284907278497323169e-01,-2.296379611495264206e-01,2.051567284483280851e+00,-1.478467410877030375e+00,-1.485890675104776459e+00,1.327415278958684652e+01
2.449999999999999956e-01,-2.299710113255370170e-01,-2.311256770078726763e-01,2.064857736429678070e+00,-1.480283475804686333e+00,-1.487715858346243980e+00,1.329045194639734540e+01
2.459999999999999964e-01,-2.314530908851525626e-01,-2.326151979680200488e-01,2.078164308156319251e+00,-1.482079559615556930e+00,-1.489520960147369344e+00,1.330657172664135679e+01
2.469999999999999973e-01,-2.329369467429378560e-01,-2.341065041449852946e-01,2.091486822042029736e+00,-1.483855857785280730e+00,-1.491306176965258246e+00,1.332251388571049588e+01
2.479999999999999982e-01,-2.344225593073756553e-01,-2.355995758488838299e-01,2.104825102208880416e+00,-1.485612564437791550e+00,-1.493071703898524838e+00,1.333828016685073514e+01
2.489999999999999991e-01,-2.359099091797167425e-01,-2.370943935835668759e-01,2.118178974510005030e+00,-1.487349872341083845e+00,-1.494817734683036026e+00,1.335387230112450219e+01
2.500000000000000000e-01,-2.373989771526201220e-01,-2.385909380452549411e-01,2.131548266517381496e+00,-1.489067972903391102e+00,-1.496544461688070315e+00,1.336929200737649026e+01
2.510000000000000009e-01,-2.388897442087899170e-01,-2.400891901211678336e-01,2.144932807509584816e+00,-1.490767056169781890e+00,-1.498252075912897219e+00,1.338454099220322036e+01
