time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
1.780000,0.070514,0.024927,12.599348,0.022859,-0.044452,-0.000300,-0.000000852,0.000022699,-0.000044075,-0.005451,0.010861,0.000077,0.999926
1.790000,0.061349,0.014556,12.599286,0.023434,-0.045122,-0.000249,-0.000000820,0.000022323,-0.000044088,-0.005337,0.010634,0.000076,0.999929
1.800000,0.074033,0.043017,12.611966,0.023420,-0.046248,-0.000348,-0.000001005,0.000022303,-0.000044044,-0.005222,0.010405,0.000076,0.999932
1.810000,0.050407,0.033854,12.606474,0.023495,-0.045826,-0.000300,-0.000001312,0.000022175,-0.000044148,-0.005106,0.010177,0.000075,0.999935
1.820000,0.037959,0.037352,12.592421,0.023270,-0.045837,-0.000602,-0.000001362,0.000022252,-0.000044173,-0.004991,0.009948,0.000075,0.999938
1.830000,0.108268,0.055863,12.597465,0.022698,-0.046251,0.000470,-0.000001227,0.000022681,-0.000044095,-0.004876,0.009718,0.000075,0.999941
1.840000,0.086629,0.042773,12.615022,0.023596,-0.045868,0.000678,-0.000001192,0.000022338,-0.000043968,-0.004760,0.009485,0.000075,0.999944
1.850000,0.173302,0.073526,12.596038,0.023808,-0.046760,0.000043,-0.000001357,0.000022472,-0.000044126,-0.004641,0.009248,0.000075,0.999946
1.860000,0.154002,0.080404,12.599911,0.025160,-0.048282,-0.001083,-0.000001051,0.000022331,-0.000044049,-0.004520,0.009006,0.000075,0.999949
1.870000,0.163102,0.089566,12.596875,0.023705,-0.049305,0.000168,-0.000001220,0.000022665,-0.000044049,-0.004397,0.008759,0.000075,0.999952
1.880000,0.172880,0.099737,12.618367,0.025085,-0.050598,-0.000532,-0.000000831,0.000022108,-0.000044480,-0.004271,0.008508,0.000075,0.999955
1.890000,0.127351,0.087347,12.600130,0.025176,-0.050984,-0.000611,-0.000001528,0.000022137,-0.000044205,-0.004142,0.008253,0.000074,0.999957
1.900000,0.098569,0.100595,12.612520,0.026057,-0.051882,-0.001015,-0.000001411,0.000022480,-0.000044069,-0.004010,0.007994,0.000073,0.999960
1.910000,0.071282,0.058739,12.599432,0.026353,-0.052436,0.000117,-0.000001464,0.000022367,-0.000044063,-0.003876,0.007734,0.000071,0.999963
1.920000,0.037099,0.068432,12.624422,0.027325,-0.052503,-0.000140,-0.000001377,0.000022325,-0.000043979,-0.003740,0.007473,0.000068,0.999965
1.930000,0.045117,0.047416,12.645504,0.028243,-0.052501,-0.001017,-0.000001711,0.000022247,-0.000044163,-0.003603,0.007212,0.000064,0.999968
1.940000,0.058443,0.040344,12.616993,0.026978,-0.050913,-0.000778,-0.000001360,0.000022283,-0.000044259,-0.003464,0.006951,0.000060,0.999970
1.950000,-0.017982,0.028711,12.628088,0.027197,-0.052042,-0.001075,-0.000001602,0.000022307,-0.000043988,-0.003326,0.006692,0.000055,0.999972
1.960000,0.009082,0.030231,12.636251,0.026597,-0.051007,-0.000531,-0.000001498,0.000022508,-0.000044229,-0.003187,0.006435,0.000049,0.999974
1.970000,-0.001984,0.042551,12.595526,0.027936,-0.051194,-0.001878,-0.000001304,0.000022014,-0.000044165,-0.003048,0.006181,0.000042,0.999976
1.980000,-0.006777,0.056488,12.624838,0.027904,-0.050732,-0.000762,-0.000001317,0.000022170,-0.000044106,-0.002908,0.005930,0.000035,0.999978
1.990000,-0.014670,-0.018595,12.626344,0.026237,-0.049388,-0.000916,-0.000001974,0.000021991,-0.000043976,-0.002771,0.005682,0.000027,0.999980
2.000000,-0.029530,-0.017996,12.627267,0.029342,-0.049442,-0.001980,-0.000001418,0.000022299,-0.000044376,-0.002635,0.005438,0.000020,0.999982
2.010000,-0.054066,-0.028150,12.360239,0.026295,-0.048552,-0.001171,-0.000001423,0.000022191,-0.000044162,-0.002502,0.005199,0.000012,0.999983
2.020000,-0.093564,-0.017177,12.387081,0.025694,-0.046029,-0.001324,-0.000001631,0.000022326,-0.000044254,-0.002370,0.004965,0.000004,0.999985
2.030000,0.004266,-0.001365,11.892875,0.026595,-0.045883,-0.002572,-0.000001434,0.000022258,-0.000044353,-0.002239,0.004735,-0.000004,0.999986
2.040000,-0.010188,0.011312,11.896041,0.025089,-0.046670,-0.001962,-0.000001345,0.000022374,-0.000044624,-0.002110,0.004507,-0.000012,0.999988
2.050000,0.104242,-0.007660,11.376398,0.025983,-0.045758,-0.001461,-0.000001397,0.000022240,-0.000044386,-0.001981,0.004278,-0.000020,0.999989
2.060000,0.105672,0.017715,11.375365,0.026070,-0.046321,-0.001732,-0.000001666,0.000022261,-0.000044149,-0.001852,0.004048,-0.000027,0.999990
2.070000,0.152258,0.029238,10.855391,0.026597,-0.046957,-0.000817,-0.000001491,0.000022062,-0.000044296,-0.001724,0.003814,-0.000033,0.999991
2.080000,0.184031,0.051357,10.865799,0.025146,-0.047649,-0.001369,-0.000001578,0.000021991,-0.000044102,-0.001595,0.003576,-0.000038,0.999992
2.090000,0.131140,-0.001834,10.364519,0.026051,-0.047903,-0.001179,-0.000001522,0.000022081,-0.000044245,-0.001467,0.003335,-0.000042,0.999993
2.100000,0.147134,0.018351,10.337233,0.024768,-0.049374,-0.001379,-0.000001693,0.000022349,-0.000044248,-0.001340,0.003089,-0.000044,0.999994
2.110000,0.103209,0.012353,10.305261,0.025286,-0.049814,-0.000759,-0.000001467,0.000022295,-0.000044174,-0.001213,0.002842,-0.000045,0.999995
2.120000,0.091102,0.037668,10.286398,0.024548,-0.049978,0.001142,-0.000001815,0.000022301,-0.000044325,-0.001086,0.002591,-0.000045,0.999996
2.130000,0.056286,0.038510,10.820958,0.025073,-0.050140,-0.000662,-0.000001627,0.000021824,-0.000044399,-0.000960,0.002339,-0.000045,0.999997
2.140000,0.100535,0.058148,10.832411,0.025641,-0.050909,0.000505,-0.000001691,0.000022178,-0.000044405,-0.000833,0.002086,-0.000045,0.999997
2.150000,0.070399,0.009316,11.310154,0.024685,-0.051188,0.000520,-0.000001821,0.000022091,-0.000044358,-0.000708,0.001832,-0.000043,0.999998
2.160000,0.051061,0.007476,11.295867,0.024829,-0.050868,0.000472,-0.000001829,0.000022075,-0.000044285,-0.000585,0.001577,-0.000041,0.999999
2.170000,0.023196,-0.016111,11.803172,0.025098,-0.051364,0.000610,-0.000001678,0.000022225,-0.000044263,-0.000463,0.001323,-0.000038,0.999999
2.180000,0.040856,0.011204,11.803380,0.023852,-0.049117,0.000322,-0.000001824,0.000022178,-0.000044274,-0.000342,0.001071,-0.000034,0.999999
2.190000,0.026552,0.027009,12.315731,0.023677,-0.050570,0.001330,-0.000001781,0.000022095,-0.000044406,-0.000222,0.000821,-0.000031,1.000000
2.200000,0.019022,0.005984,12.324299,0.023379,-0.048950,0.000872,-0.000002065,0.000021981,-0.000044332,-0.000104,0.000574,-0.000028,1.000000
2.210000,-0.003174,-0.010592,12.640702,0.023164,-0.048388,0.001623,-0.000002191,0.000022143,-0.000044355,0.000013,0.000330,-0.000024,1.000000
2.220000,-0.019314,0.020328,12.625108,0.021815,-0.047500,0.000860,-0.000001821,0.000021955,-0.000044220,0.000129,0.000091,-0.000022,1.000000
2.230000,-0.112558,0.033533,12.634777,0.023169,-0.046839,0.000266,-0.000002323,0.000022017,-0.000044263,0.000243,-0.000143,-0.000020,1.000000
2.240000,-0.051016,0.011463,12.655824,0.021850,-0.045870,0.000362,-0.000002046,0.000022135,-0.000044050,0.000355,-0.000370,-0.000019,1.000000
2.250000,0.027172,0.030438,12.149049,0.022201,-0.045174,0.000370,-0.000002265,0.000022160,-0.000044542,0.000468,-0.000594,-0.000019,1.000000
2.260000,0.023536,0.029227,12.141158,0.021927,-0.044974,0.000813,-0.000001852,0.000021950,-0.000044104,0.000581,-0.000816,-0.000020,0.999999
2.270000,0.069635,0.052995,11.618778,0.023144,-0.044610,-0.000293,-0.000002096,0.000021854,-0.000044386,0.000694,-0.001037,-0.000020,0.999999
2.280000,0.093209,0.046930,11.599356,0.022003,-0.043869,-0.001128,-0.000002153,0.000021837,-0.000044648,0.000808,-0.001260,-0.000021,0.999999
2.290000,0.112339,0.062351,11.108089,0.022509,-0.043493,0.000581,-0.000002003,0.000022251,-0.000044448,0.000921,-0.001484,-0.000022,0.999998
2.300000,0.114500,0.047817,11.148282,0.023412,-0.045231,-0.000669,-0.000001964,0.000021803,-0.000044439,0.001035,-0.001710,-0.000022,0.999998
2.310000,0.128106,0.021108,10.683812,0.022754,-0.046141,0.000885,-0.000002224,0.000021813,-0.000044586,0.001149,-0.001939,-0.000021,0.999997
2.320000,0.120877,0.055266,10.694825,0.024020,-0.046553,0.000497,-0.000001975,0.000021801,-0.000044493,0.001263,-0.002171,-0.000019,0.999997
2.330000,0.094140,0.027198,11.195910,0.023455,-0.047343,-0.000571,-0.000002018,0.000021969,-0.000044484,0.001376,-0.002403,-0.000018,0.999996
2.340000,0.098703,0.022654,11.182747,0.023407,-0.045842,0.000606,-0.000002319,0.000021733,-0.000044526,0.001490,-0.002636,-0.000015,0.999995
2.350000,0.072415,0.016582,11.709907,0.022545,-0.047121,0.000240,-0.000002322,0.000021806,-0.000044275,0.001603,-0.002870,-0.000013,0.999995
2.360000,0.062643,0.026399,11.722384,0.022491,-0.047281,0.000533,-0.000002293,0.000021590,-0.000044389,0.001716,-0.003103,-0.000010,0.999994
2.370000,0.038758,0.013034,12.225418,0.021984,-0.046174,-0.000161,-0.000002177,0.000021822,-0.000044362,0.001828,-0.003336,-0.000007,0.999993
2.380000,0.060508,0.015015,12.209319,0.022577,-0.046586,0.000763,-0.000002339,0.000021773,-0.000044381,0.001939,-0.003568,-0.000004,0.999992
2.390000,0.012073,-0.024453,12.622111,0.021509,-0.045302,-0.000485,-0.000002643,0.000021916,-0.000044349,0.002049,-0.003797,-0.000001,0.999991
2.400000,-0.003193,-0.010244,12.638213,0.021289,-0.045242,0.000898,-0.000002383,0.000021838,-0.000044576,0.002158,-0.004023,0.000002,0.999990
2.410000,-0.066484,0.039258,12.645634,0.021117,-0.045094,0.001285,-0.000002284,0.000021705,-0.000044360,0.002265,-0.004244,0.000004,0.999988
2.420000,-0.040976,0.018897,12.651580,0.022450,-0.041711,0.000202,-0.000002505,0.000021868,-0.000044329,0.002371,-0.004459,0.000005,0.999987
2.430000,-0.066784,0.001656,12.609586,0.020850,-0.041210,-0.000454,-0.000002311,0.000022044,-0.000044539,0.002476,-0.004667,0.000006,0.999986
2.440000,-0.084076,-0.014030,12.631803,0.021201,-0.040521,0.000184,-0.000002405,0.000021538,-0.000044452,0.002578,-0.004868,0.000006,0.999985
2.450000,0.037679,0.001764,12.629583,0.020500,-0.038879,-0.000380,-0.000002723,0.000021882,-0.000044374,0.002678,-0.005065,0.000005,0.999984
2.460000,-0.008178,-0.019841,12.632501,0.019038,-0.037900,-0.000380,-0.000002501,0.000021608,-0.000044268,0.002776,-0.005259,0.000005,0.999982
2.470000,0.133793,0.064680,12.173505,0.019257,-0.039533,-0.000580,-0.000002608,0.000021917,-0.000044292,0.002874,-0.005453,0.000005,0.999981
2.480000,0.106546,0.065230,12.151910,0.019551,-0.039209,0.000182,-0.000002543,0.000021754,-0.000044442,0.002973,-0.005648,0.000005,0.999980
2.490000,0.145067,0.089821,11.624362,0.019753,-0.038708,-0.000739,-0.000002367,0.000021761,-0.000044600,0.003074,-0.005846,0.000005,0.999978
2.500000,0.127130,0.084428,11.646646,0.020309,-0.040828,0.000108,-0.000002603,0.000021519,-0.000044222,0.003176,-0.006046,0.000005,0.999977
2.510000,0.167297,0.068060,11.138800,0.020642,-0.040621,-0.000537,-0.000002281,0.000021805,-0.000044392,0.003279,-0.006249,0.000005,0.999975
2.520000,0.134757,0.030067,11.140069,0.020630,-0.041031,0.000973,-0.000002629,0.000021644,-0.000044365,0.003382,-0.006455,0.000005,0.999973
2.530000,0.132207,0.071968,11.530776,0.021016,-0.042122,-0.000373,-0.000002396,0.000021765,-0.000044411,0.003485,-0.006662,0.000006,0.999972
2.540000,0.142254,0.026382,11.541306,0.020502,-0.041368,0.000657,-0.000002805,0.000021705,-0.000044281,0.003587,-0.006872,0.000008,0.999970
2.550000,0.146549,0.006762,12.050033,0.020261,-0.043099,0.001114,-0.000002654,0.000021593,-0.000044436,0.003689,-0.007085,0.000011,0.999968
2.560000,0.110383,0.016852,12.055390,0.020205,-0.042803,0.000289,-0.000002925,0.000021814,-0.000044391,0.003790,-0.007299,0.000016,0.999966
2.570000,0.076249,0.029862,12.569416,0.019630,-0.042548,0.000952,-0.000002922,0.000021848,-0.000044458,0.003890,-0.007513,0.000020,0.999964
2.580000,0.084921,0.044252,12.558765,0.019850,-0.042863,0.000577,-0.000002619,0.000021790,-0.000044512,0.003989,-0.007727,0.000025,0.999962
2.590000,-0.024659,-0.001477,12.637771,0.020268,-0.042574,0.001378,-0.000002841,0.000021802,-0.000044651,0.004087,-0.007938,0.000030,0.999960
2.600000,-0.012559,0.018869,12.646815,0.019376,-0.042132,0.000184,-0.000002632,0.000021871,-0.000044259,0.004184,-0.008145,0.000035,0.999958
2.610000,-0.069431,-0.016684,12.658336,0.018012,-0.040180,0.001466,-0.000002882,0.000021709,-0.000044254,0.004278,-0.008346,0.000039,0.999956
2.620000,-0.068148,-0.006253,12.655239,0.019250,-0.039985,0.000711,-0.000002646,0.000021562,-0.000044509,0.004370,-0.008541,0.000043,0.999954
2.630000,-0.102596,0.013447,12.656336,0.017785,-0.037761,0.000188,-0.000002568,0.000021724,-0.000044505,0.004460,-0.008729,0.000045,0.999952
2.640000,-0.095075,-0.019548,12.656555,0.018606,-0.036384,0.000976,-0.000002881,0.000021678,-0.000044255,0.004548,-0.008909,0.000047,0.999950
2.650000,-0.135264,-0.020489,12.656001,0.016864,-0.035375,-0.000113,-0.000002874,0.000021539,-0.000044369,0.004633,-0.009079,0.000048,0.999948
2.660000,-0.121547,-0.038841,12.653366,0.016292,-0.032452,0.000995,-0.000002484,0.000021356,-0.000044476,0.004715,-0.009241,0.000048,0.999946
2.670000,0.066225,0.025364,12.634753,0.015816,-0.032043,-0.000610,-0.000002757,0.000021729,-0.000044377,0.004794,-0.009399,0.000049,0.999944
2.680000,0.033977,0.015401,12.649237,0.015422,-0.031582,-0.001164,-0.000002938,0.000021480,-0.000044580,0.004872,-0.009555,0.000050,0.999942
2.690000,0.166096,0.069934,12.169559,0.016170,-0.030959,0.000983,-0.000002869,0.000021530,-0.000044405,0.004951,-0.009713,0.000051,0.999941
2.700000,0.177774,0.074121,12.157914,0.016798,-0.031445,0.000717,-0.000003076,0.000021407,-0.000044323,0.005029,-0.009873,0.000053,0.999939
2.710000,0.159480,0.090852,11.644509,0.015379,-0.032974,-0.000602,-0.000002943,0.000021618,-0.000044179,0.005109,-0.010036,0.000055,0.999937
2.720000,0.141167,0.071812,11.637263,0.016835,-0.032339,0.001833,-0.000002565,0.000021598,-0.000044561,0.005189,-0.010202,0.000057,0.999934
2.730000,0.127836,0.060242,11.498596,0.015955,-0.033568,-0.000516,-0.000003335,0.000021498,-0.000044123,0.005270,-0.010370,0.000059,0.999932
2.740000,0.120097,0.074806,11.500790,0.015457,-0.034457,0.000868,-0.000003034,0.000021688,-0.000044727,0.005351,-0.010539,0.000062,0.999930
2.750000,0.056868,0.070479,11.987806,0.016863,-0.033714,0.001173,-0.000002902,0.000021702,-0.000044447,0.005433,-0.010708,0.000065,0.999928
2.760000,0.065977,0.069734,12.019140,0.016447,-0.034366,-0.000758,-0.000003033,0.000021434,-0.000044499,0.005515,-0.010875,0.000066,0.999926
2.770000,0.036883,0.050601,12.548135,0.016681,-0.032544,0.000091,-0.000003010,0.000021471,-0.000044544,0.005598,-0.011041,0.000068,0.999923
2.780000,0.034323,0.045378,12.534667,0.016770,-0.032339,0.000069,-0.000002684,0.000021760,-0.000044421,0.005680,-0.011205,0.000068,0.999921
2.790000,0.025830,-0.004619,12.677157,0.015881,-0.032309,0.001559,-0.000002929,0.000021533,-0.000044552,0.005761,-0.011366,0.000069,0.999919
2.800000,-0.001143,0.006973,12.645120,0.015467,-0.031619,0.000400,-0.000003103,0.000021440,-0.000044375,0.005839,-0.011522,0.000070,0.999917
2.810000,-0.065380,-0.034886,12.663090,0.015380,-0.031444,0.000264,-0.000002855,0.000021621,-0.000044740,0.005915,-0.011673,0.000070,0.999914
2.820000,-0.048983,-0.046314,12.675400,0.014068,-0.028884,-0.000534,-0.000002897,0.000021446,-0.000044563,0.005988,-0.011818,0.000071,0.999912
2.830000,-0.097291,-0.062924,12.639030,0.012983,-0.027956,0.000568,-0.000003030,0.000021362,-0.000044718,0.006056,-0.011956,0.000072,0.999910
2.840000,-0.073322,-0.065658,12.673311,0.013289,-0.025974,0.001667,-0.000002847,0.000021328,-0.000044802,0.006121,-0.012086,0.000074,0.999908
2.850000,-0.117467,-0.052680,12.660604,0.012603,-0.024187,0.000492,-0.000002934,0.000021434,-0.000044473,0.006182,-0.012208,0.000075,0.999906
2.860000,-0.131260,-0.041640,12.642347,0.010611,-0.021807,-0.000226,-0.000003146,0.000021250,-0.000044612,0.006237,-0.012320,0.000076,0.999905
2.870000,-0.016473,-0.003015,12.631486,0.010617,-0.020008,-0.000089,-0.000002912,0.000021315,-0.000044741,0.006290,-0.012426,0.000077,0.999903
2.880000,0.009504,-0.021569,12.656900,0.008637,-0.020744,-0.000533,-0.000003069,0.000021403,-0.000044473,0.006340,-0.012528,0.000079,0.999901
2.890000,0.131350,0.015665,12.179579,0.009780,-0.019900,-0.000256,-0.000003038,0.000021417,-0.000044275,0.006388,-0.012630,0.000082,0.999900
2.900000,0.132298,0.040533,12.174051,0.009815,-0.020527,0.001419,-0.000003386,0.000021534,-0.000044524,0.006436,-0.012733,0.000085,0.999898
2.910000,0.153104,0.062461,11.635755,0.009660,-0.021097,0.001181,-0.000003108,0.000021170,-0.000044410,0.006483,-0.012839,0.000090,0.999897
2.920000,0.185469,0.038664,11.662147,0.008466,-0.021627,0.000743,-0.000003115,0.000021290,-0.000044457,0.006530,-0.012949,0.000095,0.999895
2.930000,0.158533,0.026792,11.539421,0.009432,-0.022354,0.001921,-0.000003271,0.000021316,-0.000044520,0.006576,-0.013060,0.000102,0.999893
2.940000,0.122927,0.030641,11.539488,0.009534,-0.023168,0.001358,-0.000003237,0.000021604,-0.000044927,0.006620,-0.013174,0.000110,0.999891
2.950000,0.095075,0.008014,12.019160,0.008856,-0.023983,0.001940,-0.000003309,0.000021281,-0.000044453,0.006664,-0.013289,0.000118,0.999889
2.960000,0.111345,0.012242,12.014183,0.008815,-0.023594,0.002370,-0.000003023,0.000021486,-0.000044434,0.006707,-0.013405,0.000128,0.999888
2.970000,0.063177,0.028302,12.536785,0.009534,-0.022805,0.002254,-0.000003261,0.000021627,-0.000044443,0.006749,-0.013520,0.000137,0.999886
2.980000,0.066672,0.027600,12.541047,0.007562,-0.023656,0.002199,-0.000003213,0.000021427,-0.000044285,0.006790,-0.013634,0.000148,0.999884
2.990000,0.032711,0.023746,12.665226,0.007144,-0.022283,0.002074,-0.000003110,0.000021299,-0.000044554,0.006829,-0.013745,0.000158,0.999882
3.000000,0.027955,0.031594,12.679573,0.007428,-0.020880,0.001676,-0.000003091,0.000021366,-0.000044432,0.006866,-0.013854,0.000168,0.999880
3.010000,-0.035580,-0.015694,12.364462,0.007900,-0.019665,0.002403,-0.000003247,0.000021486,-0.000044410,0.006901,-0.013956,0.000178,0.999879
3.020000,-0.040339,-0.012600,12.362637,0.007202,-0.019818,0.002182,-0.000003555,0.000021440,-0.000044285,0.006934,-0.014054,0.000188,0.999877
3.030000,-0.068768,0.001183,12.666350,0.006921,-0.017907,0.001049,-0.000003405,0.000021348,-0.000044314,0.006964,-0.014144,0.000197,0.999876
3.040000,-0.082479,0.003373,12.677287,0.005484,-0.017926,0.001050,-0.000003200,0.000021424,-0.000044528,0.006991,-0.014229,0.000207,0.999874
3.050000,-0.100768,-0.017314,12.662836,0.005095,-0.015030,0.002090,-0.000003328,0.000021457,-0.000044395,0.007015,-0.014304,0.000215,0.999873
3.060000,-0.105588,-0.031246,12.658600,0.004082,-0.012913,0.001152,-0.000003412,0.000021394,-0.000044613,0.007036,-0.014370,0.000223,0.999872
3.070000,-0.145033,0.006059,12.634423,0.002969,-0.011218,0.001764,-0.000003249,0.000021365,-0.000044734,0.007053,-0.014426,0.000230,0.999871
3.080000,-0.153784,-0.030330,12.650814,0.002291,-0.009515,0.001261,-0.000003176,0.000021265,-0.000044514,0.007067,-0.014469,0.000235,0.999870
3.090000,0.036623,-0.000682,12.163428,0.003776,-0.008098,0.000815,-0.000003544,0.000021170,-0.000044369,0.007078,-0.014508,0.000241,0.999870
3.100000,0.005587,0.023715,12.189370,0.001602,-0.006396,0.001566,-0.000003171,0.000021271,-0.000044477,0.007088,-0.014542,0.000246,0.999869
3.110000,0.093946,0.019816,11.646656,0.001829,-0.006799,0.000967,-0.000003433,0.000021370,-0.000044308,0.007096,-0.014575,0.000252,0.999869
3.120000,0.128909,0.033913,11.645675,0.001829,-0.006667,0.000904,-0.000003301,0.000021527,-0.000044498,0.007103,-0.014607,0.000258,0.999868
3.130000,0.135587,0.066237,11.158442,0.002227,-0.005338,0.001916,-0.000003473,0.000021427,-0.000044401,0.007110,-0.014640,0.000264,0.999868
3.140000,0.115683,0.045956,11.169294,0.001506,-0.006159,0.000919,-0.000003371,0.000021112,-0.000044522,0.007117,-0.014674,0.000271,0.999867
3.150000,0.068120,0.043987,10.650063,0.001490,-0.006352,0.002143,-0.000003141,0.000021470,-0.000044383,0.007123,-0.014706,0.000278,0.999866
3.160000,0.072795,0.031437,10.650281,0.000959,-0.005930,0.001495,-0.000003175,0.000021401,-0.000044532,0.007129,-0.014738,0.000284,0.999866
3.170000,0.040040,0.034603,10.379157,0.001181,-0.006136,0.000616,-0.000003337,0.000021472,-0.000044676,0.007135,-0.014769,0.000291,0.999865
3.180000,0.061495,0.053181,10.372429,0.001237,-0.004961,0.001521,-0.000003516,0.000021453,-0.000044413,0.007140,-0.014799,0.000297,0.999865
3.190000,0.051452,0.038131,10.900740,0.001008,-0.005212,0.001623,-0.000003559,0.000021235,-0.000044471,0.007145,-0.014827,0.000304,0.999864
